EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-1.192,20.887,19.126,28.898,23.350,19.294,19.546,22.279,-0.027,0.965,-0.310,-0.519,-0.427,-1.038,93.333,22398.000,1.000
-4.461,17.385,15.475,22.391,18.834,15.605,13.992,16.499,-0.027,0.966,-0.309,-0.366,-0.397,-1.099,93.333,22399.000,1.000
-15.023,5.717,5.136,10.102,6.105,3.433,0.826,3.767,-0.028,0.966,-0.309,-0.275,-0.458,-1.160,93.333,22400.000,1.000
-18.718,-0.625,0.619,5.410,-0.460,-3.553,-6.671,-2.721,-0.027,0.966,-0.311,-0.183,-0.519,-1.282,93.333,22401.000,1.000
-11.978,2.941,4.724,9.588,2.878,-1.550,-5.012,0.286,-0.029,0.967,-0.309,-0.183,-0.580,-1.221,93.333,22402.000,1.000
-3.287,8.711,10.291,13.938,7.998,2.003,-0.787,5.444,-0.030,0.967,-0.308,-0.061,-0.732,-1.251,93.333,22403.000,1.000
2.871,10.374,12.588,14.083,9.231,2.707,1.743,7.788,-0.031,0.968,-0.309,0.061,-0.824,-1.312,93.333,22404.000,1.000
3.799,5.533,8.100,8.122,4.324,-0.663,-0.190,4.670,-0.029,0.967,-0.309,0.092,-0.793,-1.251,93.333,22405.000,1.000
-2.473,-3.068,-2.211,-2.242,-4.639,-6.478,-5.799,-2.484,-0.029,0.964,-0.309,0.092,-0.885,-1.282,93.333,22406.000,1.000
-10.736,-7.872,-9.469,-9.115,-10.441,-8.945,-8.285,-6.474,-0.027,0.961,-0.306,0.092,-0.977,-1.343,93.333,22407.000,1.000
-14.462,-6.921,-9.449,-9.033,-10.610,-6.755,-5.488,-4.602,-0.025,0.961,-0.309,0.153,-0.916,-1.282,93.333,22408.000,1.000
-14.283,-5.942,-8.413,-7.409,-10.011,-5.213,-3.405,-1.890,-0.024,0.962,-0.311,0.244,-0.916,-1.129,93.333,22409.000,1.000
-15.029,-8.408,-11.763,-9.350,-12.162,-7.093,-5.826,-2.292,-0.022,0.964,-0.314,0.488,-0.885,-1.160,93.333,22410.000,1.000
-17.239,-11.754,-16.614,-13.496,-15.575,-9.795,-9.842,-4.776,-0.022,0.968,-0.313,0.610,-0.854,-1.129,93.333,22411.000,1.000
-16.751,-12.349,-17.269,-14.711,-16.455,-10.060,-10.729,-5.881,-0.023,0.968,-0.313,0.702,-0.671,-1.099,93.333,22412.000,1.000
-13.507,-10.174,-13.466,-11.230,-12.922,-7.471,-7.339,-3.577,-0.023,0.967,-0.313,0.732,-0.702,-0.977,93.333,22413.000,1.000
-12.396,-7.705,-9.521,-6.721,-7.387,-3.977,-3.051,0.258,-0.023,0.966,-0.310,0.610,-0.580,-0.763,93.333,22414.000,1.000
-13.595,-5.243,-6.364,-3.654,-3.061,-0.766,-0.857,2.971,-0.024,0.966,-0.309,0.549,-0.519,-0.732,93.333,22415.000,1.000
-11.573,-1.955,-2.533,-1.342,-0.931,1.643,-0.378,4.298,-0.026,0.966,-0.310,0.549,-0.244,-0.702,93.333,22416.000,1.000
-5.251,0.594,-0.457,-0.230,-0.815,2.042,-0.461,4.666,-0.028,0.967,-0.308,0.580,-0.244,-0.732,93.333,22417.000,1.000
0.117,1.836,-1.625,-0.329,-0.983,1.260,0.022,4.737,-0.033,0.969,-0.309,0.702,-0.366,-0.824,93.333,22418.000,1.000
1.227,3.301,-2.891,-0.161,0.143,1.233,1.607,5.155,-0.035,0.969,-0.309,0.519,-0.397,-0.977,93.333,22419.000,1.000
-0.597,3.726,-3.450,-0.855,0.448,0.565,2.058,4.455,-0.033,0.968,-0.310,0.458,-0.519,-1.129,93.333,22420.000,1.000
-1.672,1.780,-4.241,-3.314,-1.227,-1.671,0.505,2.615,-0.032,0.967,-0.310,0.336,-0.732,-1.190,93.333,22421.000,1.000
0.583,0.810,-2.398,-3.951,-1.006,-2.056,0.908,3.892,-0.032,0.969,-0.310,0.244,-0.824,-1.221,93.333,22422.000,1.000
3.006,2.339,2.414,-1.372,2.191,0.134,4.109,8.500,-0.030,0.970,-0.309,0.153,-0.854,-1.251,93.333,22423.000,1.000
2.507,3.773,5.955,1.418,5.083,1.899,6.179,11.152,-0.029,0.970,-0.311,0.122,-0.946,-1.404,93.333,22424.000,1.000
3.031,5.572,8.460,4.287,8.302,4.191,7.549,11.721,-0.031,0.970,-0.313,0.183,-0.885,-1.373,93.333,22425.000,1.000
4.830,6.508,9.739,5.590,10.522,5.951,7.903,10.836,-0.029,0.971,-0.313,0.153,-0.946,-1.373,93.333,22426.000,1.000
0.843,0.612,3.843,-0.831,4.816,0.816,1.456,3.444,-0.029,0.971,-0.310,0.000,-0.916,-1.404,93.333,22427.000,1.000
-6.319,-8.365,-6.004,-11.252,-5.214,-7.549,-8.085,-7.028,-0.031,0.971,-0.312,-0.275,-0.885,-1.251,93.333,22428.000,1.000
-5.940,-9.997,-8.594,-14.243,-7.899,-8.476,-9.358,-9.232,-0.030,0.972,-0.311,-0.275,-0.885,-1.190,93.333,22429.000,1.000
1.340,-5.689,-4.274,-9.321,-3.512,-3.075,-2.377,-2.813,-0.029,0.970,-0.310,-0.336,-0.854,-1.038,93.333,22430.000,1.000
7.083,-2.524,-0.609,-3.424,0.612,1.805,5.139,4.362,-0.030,0.970,-0.309,-0.366,-0.793,-1.129,93.333,22431.000,1.000
7.574,-1.421,0.382,0.158,2.361,4.748,8.865,7.891,-0.030,0.968,-0.311,-0.519,-0.824,-1.007,93.333,22432.000,1.000
3.118,-1.490,-0.476,0.550,2.071,5.466,7.952,7.676,-0.030,0.968,-0.310,-0.488,-0.824,-0.824,93.333,22433.000,1.000
-2.904,-2.335,-2.486,-1.178,0.625,4.009,5.287,6.917,-0.030,0.965,-0.311,-0.488,-0.885,-0.763,93.333,22434.000,1.000
-7.501,-4.360,-6.129,-3.893,-1.802,1.069,2.764,6.372,-0.028,0.965,-0.309,-0.397,-0.793,-0.702,93.333,22435.000,1.000
-11.445,-8.358,-11.751,-7.671,-5.738,-3.062,-1.096,3.443,-0.030,0.965,-0.313,-0.427,-0.824,-0.610,93.333,22436.000,1.000
-14.028,-11.521,-15.691,-10.109,-8.280,-5.682,-4.167,0.294,-0.030,0.964,-0.314,-0.427,-0.946,-0.549,93.333,22437.000,1.000
-13.490,-11.127,-15.198,-9.566,-6.969,-4.817,-3.166,0.478,-0.030,0.965,-0.311,-0.305,-0.854,-0.488,93.333,22438.000,1.000
-12.317,-9.339,-12.979,-8.956,-4.897,-3.385,-1.244,1.197,-0.029,0.964,-0.311,-0.336,-0.793,-0.427,93.333,22439.000,1.000
-12.324,-8.064,-11.060,-9.533,-4.874,-3.793,-2.497,-0.910,-0.028,0.965,-0.310,-0.275,-0.854,-0.366,93.333,22440.000,1.000
-9.431,-4.784,-6.863,-6.930,-3.691,-2.873,-3.441,-2.387,-0.028,0.965,-0.312,-0.275,-0.793,-0.427,93.333,22441.000,1.000
-2.203,1.250,0.094,0.537,1.317,1.573,0.173,0.433,-0.029,0.965,-0.306,-0.336,-0.793,-0.488,93.333,22442.000,1.000
1.949,3.736,3.323,5.020,4.384,3.713,2.952,2.584,-0.026,0.965,-0.307,-0.336,-0.793,-0.458,93.333,22443.000,1.000
-2.337,-2.234,-1.865,-0.276,-0.640,-2.032,-1.730,-1.620,-0.028,0.964,-0.309,-0.336,-0.732,-0.488,93.333,22444.000,1.000
-8.463,-10.401,-8.779,-8.517,-8.170,-10.297,-8.623,-6.764,-0.029,0.968,-0.308,-0.275,-0.702,-0.580,93.333,22445.000,1.000
-7.537,-11.681,-8.266,-9.047,-8.758,-12.410,-8.995,-4.682,-0.030,0.967,-0.310,-0.214,-0.610,-0.641,93.333,22446.000,1.000
-2.373,-8.196,-2.902,-3.783,-4.553,-9.729,-5.344,1.115,-0.031,0.965,-0.310,-0.244,-0.702,-0.641,93.333,22447.000,1.000
-0.426,-7.103,-0.184,-0.491,-3.155,-8.513,-4.209,2.934,-0.030,0.968,-0.307,-0.183,-0.671,-0.671,93.333,22448.000,1.000
-1.156,-8.238,-0.196,0.494,-4.378,-9.199,-4.570,1.539,-0.029,0.968,-0.306,-0.214,-0.763,-0.793,93.333,22449.000,1.000
-2.780,-10.324,-1.858,-0.073,-6.694,-11.567,-5.725,-0.985,-0.030,0.968,-0.305,-0.244,-0.763,-0.793,93.333,22450.000,1.000
-7.440,-16.286,-7.568,-5.484,-13.019,-18.431,-11.465,-6.775,-0.030,0.969,-0.305,-0.214,-0.763,-0.854,93.333,22451.000,1.000
-12.189,-23.867,-14.478,-12.996,-20.939,-26.871,-19.134,-13.239,-0.029,0.968,-0.305,-0.366,-0.702,-0.916,93.333,22452.000,1.000
-9.737,-25.097,-15.332,-13.992,-22.319,-28.580,-20.297,-13.389,-0.029,0.966,-0.306,-0.336,-0.671,-0.946,93.333,22453.000,1.000
-0.469,-18.216,-9.815,-7.778,-15.869,-21.464,-13.801,-7.228,-0.029,0.967,-0.310,-0.397,-0.763,-1.007,93.333,22454.000,1.000
6.420,-9.811,-4.664,-2.494,-8.651,-11.887,-6.442,-1.881,-0.028,0.967,-0.312,-0.336,-0.702,-1.068,93.333,22455.000,1.000
5.442,-4.741,-3.138,-1.963,-5.081,-5.327,-2.263,-0.862,-0.030,0.967,-0.308,-0.244,-0.671,-1.160,93.333,22456.000,1.000
1.094,-1.702,-2.655,-2.673,-3.263,-1.470,0.066,-1.583,-0.030,0.967,-0.309,-0.275,-0.702,-1.099,93.333,22457.000,1.000
